"time","date","symbol","event","actual","deviation","consensus","previous","day_value","date_time"
"23:50",2022-11-09,"JPY","Bank Lending (YoY)(Oct)",0.027,0.47,0.025,0.023,"08",2022-11-09 10:50:00
"23:50",2022-11-09,"JPY","Current Account n.s.a.(Sep)",9.093e+11,2,2.345e+11,6.942e+11,"08",2022-11-09 10:50:00
"23:50",2022-11-09,"JPY","Trade Balance - BOP Basis(Sep)",1,0.74,1,2,"08",2022-11-09 10:50:00
"01:30",2022-11-09,"CNY","Consumer Price Index (MoM)(Oct)",0.001,1.34,0.003,0.003,"09",2022-11-09 12:30:00
"01:30",2022-11-09,"CNY","Consumer Price Index (YoY)(Oct)",0.021,2.12,0.024,0.028,"09",2022-11-09 12:30:00
"01:30",2022-11-09,"CNY","Producer Price Index (YoY)(Oct)",0.013,0.14,0.015,0.009,"09",2022-11-09 12:30:00
"05:00",2022-11-09,"JPY","Eco Watchers Survey: Current(Oct)",49.9,0.53,47.1,48.4,"09",2022-11-09 16:00:00
"05:00",2022-11-09,"JPY","Eco Watchers Survey: Outlook(Oct)",46.4,0.67,49.4,49.2,"09",2022-11-09 16:00:00
"10:30",2022-11-09,"EUR","10-y Bond Auction",0.0225,NA,NA,0.0207,"09",2022-11-09 21:30:00
"12:00",2022-11-09,"USD","MBA Mortgage Applications(Nov 4)",0.001,NA,NA,0.005,"09",2022-11-09 23:00:00
"15:00",2022-11-10,"USD","Wholesale Inventories(Sep)",0.006,0.65,0.008,0.008,"09",2022-11-10 02:00:00
"15:30",2022-11-10,"USD","EIA Crude Oil Stocks Change(Nov 4)",392500000,0.6,13600000,311500000,"09",2022-11-10 02:30:00
"18:00",2022-11-10,"USD","10-Year Note Auction",0.0414,NA,NA,0.0393,"09",2022-11-10 05:00:00
"23:50",2022-11-10,"JPY","Foreign Bond Investment(Nov 4)",5.818e+11,NA,NA,1,"09",2022-11-10 10:50:00
"23:50",2022-11-10,"JPY","Foreign Investment in Japan Stocks(Nov 4)",3.4e+11,NA,NA,3.365e+11,"09",2022-11-10 10:50:00
"23:50",2022-11-10,"JPY","Money Supply M2+CD (YoY)(Oct)",0.031,0.51,0.034,0.033,"09",2022-11-10 10:50:00
"00:00",2022-11-10,"AUD","Consumer Inflation Expectations(Nov)",0.06,0.44,0.057,0.054,"10",2022-11-10 11:00:00
"00:01",2022-11-10,"GBP","RICS Housing Price Balance(Oct)",0.02,2.22,0.2,0.3,"10",2022-11-10 11:01:00
"06:00",2022-11-10,"JPY","Machine Tool Orders (YoY)(Oct)",0.054,NA,NA,0.043,"10",2022-11-10 17:00:00
"09:00",2022-11-10,"EUR","Industrial Output s.a. (MoM)(Sep)",0.018,0.18,0.015,0.023,"10",2022-11-10 20:00:00
"09:00",2022-11-10,"EUR","Industrial Output w.d.a (YoY)(Sep)",0.005,0.55,0.009,0.029,"10",2022-11-10 20:00:00
"10:15",2022-11-10,"CNY","M2 Money Supply (YoY)(Oct)",0.118,1.55,0.112,0.112,"10",2022-11-10 21:15:00
"10:15",2022-11-10,"CNY","New Loans(Oct)",6.152e+11,0.42,8e+11,2,"10",2022-11-10 21:15:00
"13:30",2022-11-11,"USD","Consumer Price Index (MoM)(Oct)",0.004,1.15,0.006,0.004,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Consumer Price Index (YoY)(Oct)",0.077,1.62,0.08,0.082,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Consumer Price Index Core s.a(Oct)",299.47,NA,NA,298.66,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Consumer Price Index ex Food & Energy (MoM)(Oct)",0.003,1.25,0.005,0.006,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Consumer Price Index ex Food & Energy (YoY)(Oct)",0.063,1.36,0.065,0.066,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Consumer Price Index n.s.a (MoM)(Oct)",298.012,1.43,298.583,296.808,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Continuing Jobless Claims(Oct 28)",149300000,0.68,147500000,148700000,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Initial Jobless Claims(Nov 4)",225000,0.44,220000,218000,"10",2022-11-11 00:30:00
"13:30",2022-11-11,"USD","Initial Jobless Claims 4-week average(Nov 4)",2187500,NA,NA,21900,"10",2022-11-11 00:30:00
"15:30",2022-11-11,"USD","EIA Natural Gas Storage Change(Nov 4)",7.9e+10,0.46,8.4e+10,1.07e+11,"10",2022-11-11 02:30:00
"16:30",2022-11-11,"USD","4-Week Bill Auction",0.0358,NA,NA,0.0362,"10",2022-11-11 03:30:00
"18:00",2022-11-11,"USD","30-Year Bond Auction",0.0408,NA,NA,0.0393,"10",2022-11-11 05:00:00
"19:00",2022-11-11,"USD","Monthly Budget Statement(Oct)",8.8e+10,0.05,9e+10,4.3e+11,"10",2022-11-11 06:00:00
"21:30",2022-11-11,"NZD","Business NZ PMI(Oct)",49.3,1.96,52.7,51.7,"10",2022-11-11 08:30:00
"21:45",2022-11-11,"NZD","Food Price Index (MoM)(Oct)",0.008,2.5,0,0.004,"10",2022-11-11 08:45:00
"23:50",2022-11-11,"JPY","Producer Price Index (MoM)(Oct)",0.006,0,0.006,0.01,"10",2022-11-11 10:50:00
"23:50",2022-11-11,"JPY","Producer Price Index (YoY)(Oct)",0.091,0.58,0.088,0.102,"10",2022-11-11 10:50:00
"07:00",2022-11-11,"GBP","Goods Trade Balance(Sep)",1.5656e+12,1.97,1.875e+11,1.7177e+12,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Gross Domestic Product (MoM)(Sep)",0.006,0.41,0.004,0.001,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Gross Domestic Product (QoQ)(Q3) Prel",0.002,1.58,0.005,0.002,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Gross Domestic Product (YoY)(Q3) Prel",0.024,0.48,0.021,0.044,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Index of Services (3M/3M)(Sep)",0,0.68,0.005,0.001,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Industrial Production (MoM)(Sep)",0.002,0.45,0.002,0.014,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Industrial Production (YoY)(Sep)",0.031,0.45,0.043,0.043,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Manufacturing Production (MoM)(Sep)",0,0.39,0.004,0.011,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Manufacturing Production (YoY)(Sep)",0.058,0.25,0.066,0.062,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Total Business Investment (QoQ)(Q3) Prel",0.005,0.4,0.004,0.037,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Total Business Investment (YoY)(Q3) Prel",0.035,1.46,0.104,0.052,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Total Trade Balance(Sep)",3.135e+11,NA,NA,4.676e+11,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"GBP","Trade Balance; non-EU(Sep)",8.551e+11,NA,NA,9.248e+11,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"EUR","Consumer Price Index (MoM)(Oct)",0.009,0,0.009,0.009,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"EUR","Consumer Price Index (YoY)(Oct)",0.104,0,0.104,0.104,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"EUR","Harmonized Index of Consumer Prices (MoM)(Oct)",0.011,0,0.011,0.011,"11",2022-11-11 18:00:00
"07:00",2022-11-11,"EUR","Harmonized Index of Consumer Prices (YoY)(Oct)",0.116,0,0.116,0.116,"11",2022-11-11 18:00:00
"12:00",2022-11-11,"GBP","NIESR GDP Estimate (3M)(Oct)",0.003,0.36,0.002,0.002,"11",2022-11-11 23:00:00
"14:00",2022-11-12,"EUR","Current Account n.s.a.(Sep)",1.48e+10,NA,NA,9e+08,"11",2022-11-12 01:00:00
"15:00",2022-11-12,"USD","Michigan Consumer Sentiment Index(Nov) Prel",54.7,3.49,59.5,59.9,"11",2022-11-12 02:00:00
"15:00",2022-11-12,"USD","UoM 5-year Consumer Inflation Expectation(Nov) Prel",0.03,NA,NA,0.029,"11",2022-11-12 02:00:00
"18:00",2022-11-12,"USD","Baker Hughes US Oil Rig Count",622,NA,NA,613,"11",2022-11-12 05:00:00
"21:30",2022-11-14,"NZD","Business NZ PSI(Oct)",57.4,NA,NA,55.9,"13",2022-11-14 08:30:00
"00:01",2022-11-14,"GBP","Rightmove House Price Index (MoM)(Nov)",0.011,NA,NA,0.009,"14",2022-11-14 11:01:00
"00:01",2022-11-14,"GBP","Rightmove House Price Index (YoY)(Nov)",0.072,NA,NA,0.078,"14",2022-11-14 11:01:00
"07:30",2022-11-14,"CHF","Producer and Import Prices (MoM)(Oct)",0,NA,NA,0.002,"14",2022-11-14 18:30:00
"07:30",2022-11-14,"CHF","Producer and Import Prices (YoY)(Oct)",0.049,NA,NA,0.054,"14",2022-11-14 18:30:00
"10:00",2022-11-14,"EUR","Industrial Production s.a. (MoM)(Sep)",0.009,0.78,0.003,0.02,"14",2022-11-14 21:00:00
"10:00",2022-11-14,"EUR","Industrial Production w.d.a. (YoY)(Sep)",0.049,1.23,0.028,0.028,"14",2022-11-14 21:00:00
"16:30",2022-11-15,"USD","3-Month Bill Auction",0.04155,NA,NA,0.0412,"14",2022-11-15 03:30:00
"16:30",2022-11-15,"USD","6-Month Bill Auction",0.0444,NA,NA,0.0449,"14",2022-11-15 03:30:00
"20:00",2022-11-15,"NZD","REINZ House Price Index (MoM)(Oct)",0.002,NA,NA,0.007,"14",2022-11-15 07:00:00
"20:30",2022-11-15,"USD","CFTC Gold NC Net Positions",82300,NA,NA,64600,"14",2022-11-15 07:30:00
"20:30",2022-11-15,"USD","CFTC Oil NC Net Positions",274800,NA,NA,254800,"14",2022-11-15 07:30:00
"20:30",2022-11-15,"USD","CFTC S&P 500 NC Net Positions",177100,NA,NA,175100,"14",2022-11-15 07:30:00
"20:30",2022-11-15,"GBP","CFTC GBP NC Net Positions",39700,NA,NA,44800,"14",2022-11-15 07:30:00
"20:30",2022-11-15,"JPY","CFTC JPY NC Net Positions",75300,NA,NA,77600,"14",2022-11-15 07:30:00
"20:30",2022-11-15,"EUR","CFTC EUR NC Net Positions",107600,NA,NA,105800,"14",2022-11-15 07:30:00
"20:30",2022-11-15,"AUD","CFTC AUD NC Net Positions",46700,NA,NA,50500,"14",2022-11-15 07:30:00
"21:45",2022-11-15,"NZD","Visitor Arrivals (YoY)(Sep)",0.06,NA,NA,0.04,"14",2022-11-15 08:45:00
"23:50",2022-11-15,"JPY","Gross Domestic Product (QoQ)(Q3) Prel",0.003,2.91,0.003,0.011,"14",2022-11-15 10:50:00
"23:50",2022-11-15,"JPY","Gross Domestic Product Annualized(Q3) Prel",0.012,3.42,0.011,0.046,"14",2022-11-15 10:50:00
"23:50",2022-11-15,"JPY","Gross Domestic Product Deflator (YoY)(Q3) Prel",0.005,0.85,0.002,0.004,"14",2022-11-15 10:50:00
"02:00",2022-11-15,"CNY","Fixed Asset Investment (YTD) (YoY)(Oct)",0.058,0.35,0.059,0.059,"15",2022-11-15 13:00:00
"02:00",2022-11-15,"CNY","Industrial Production (YoY)(Oct)",0.05,0.21,0.052,0.063,"15",2022-11-15 13:00:00
"02:00",2022-11-15,"CNY","Retail Sales (YoY)(Oct)",0.005,0.79,0.01,0.025,"15",2022-11-15 13:00:00
"04:30",2022-11-15,"JPY","Capacity Utilization(Sep)",0.004,NA,NA,0.012,"15",2022-11-15 15:30:00
"04:30",2022-11-15,"JPY","Industrial Production (MoM)(Sep)",0.017,0.09,0.016,0.016,"15",2022-11-15 15:30:00
"04:30",2022-11-15,"JPY","Industrial Production (YoY)(Sep)",0.096,0.44,0.098,0.098,"15",2022-11-15 15:30:00
"06:30",2022-11-15,"EUR","ILO Unemployment(Q3)",0.073,0,0.073,0.074,"15",2022-11-15 17:30:00
"07:00",2022-11-15,"GBP","Average Earnings Excluding Bonus (3Mo/Yr)(Sep)",0.057,1.25,0.056,0.055,"15",2022-11-15 18:00:00
"07:00",2022-11-15,"GBP","Average Earnings Including Bonus (3Mo/Yr)(Sep)",0.06,0,0.06,0.061,"15",2022-11-15 18:00:00
"07:00",2022-11-15,"GBP","Claimant Count Change(Oct)",3300,0.84,12600,3900,"15",2022-11-15 18:00:00
"07:00",2022-11-15,"GBP","Claimant Count Rate(Oct)",0.039,NA,NA,0.039,"15",2022-11-15 18:00:00
"07:00",2022-11-15,"GBP","ILO Unemployment Rate (3M)(Sep)",0.036,0.75,0.035,0.035,"15",2022-11-15 18:00:00
"07:00",2022-11-15,"EUR","Wholesale Price Index (MoM)(Oct)",0.006,1.5,0.03,0.016,"15",2022-11-15 18:00:00
"07:00",2022-11-15,"EUR","Wholesale Price Index (YoY)(Oct)",0.174,0.51,0.18,0.199,"15",2022-11-15 18:00:00
"07:45",2022-11-15,"EUR","Consumer Price Index (EU norm) (MoM)(Oct)",0.012,0.27,0.013,0.013,"15",2022-11-15 18:45:00
"07:45",2022-11-15,"EUR","Consumer Price Index (EU norm) (YoY)(Oct)",0.071,0,0.071,0.071,"15",2022-11-15 18:45:00
"07:45",2022-11-15,"EUR","Inflation ex-tobacco (MoM)(Oct)",0.01,NA,NA,0.006,"15",2022-11-15 18:45:00
"08:00",2022-11-15,"EUR","Consumer Price Index (MoM)(Oct)",0.003,0.11,0.004,0.004,"15",2022-11-15 19:00:00
"08:00",2022-11-15,"EUR","Consumer Price Index (YoY)(Oct)",0.073,0,0.073,0.073,"15",2022-11-15 19:00:00
"08:00",2022-11-15,"EUR","Harmonized Index of Consumer Prices (MoM)(Oct)",0.001,0,0.001,0.001,"15",2022-11-15 19:00:00
"08:00",2022-11-15,"EUR","Harmonized Index of Consumer Prices (YoY)(Oct)",0.073,0,0.073,0.073,"15",2022-11-15 19:00:00
"09:40",2022-11-15,"EUR","3-Month Letras Auction",0.01369,NA,NA,0.00853,"15",2022-11-15 20:40:00
"09:40",2022-11-15,"EUR","9-Month Letras Auction",0.02363,NA,NA,0.01983,"15",2022-11-15 20:40:00
"10:00",2022-11-15,"EUR","Employment Change (QoQ)(Q3) Prel",0.002,1.34,0.003,0.004,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","Employment Change (YoY)(Q3) Prel",0.017,0.56,0.018,0.027,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","Gross Domestic Product s.a. (QoQ)(Q3) Prel",0.002,0,0.002,0.002,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","Gross Domestic Product s.a. (YoY)(Q3) Prel",0.021,0,0.021,0.021,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","Trade Balance n.s.a.(Sep)",3.44e+10,1.13,4.45e+10,5.24e+10,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","Trade Balance s.a.(Sep)",3.77e+10,NA,NA,4.76e+10,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","ZEW Survey – Economic Sentiment(Nov)",38.7,4.24,67,59.7,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","ZEW Survey – Current Situation(Nov)",64.5,0.72,68.4,72.2,"15",2022-11-15 21:00:00
"10:00",2022-11-15,"EUR","ZEW Survey – Economic Sentiment(Nov)",36.7,1.86,50,59.2,"15",2022-11-15 21:00:00
"10:30",2022-11-15,"GBP","10-y Bond Auction",0.03426,NA,NA,0.04109,"15",2022-11-15 21:30:00
"13:30",2022-11-16,"USD","NY Empire State Manufacturing Index(Nov)",4.5,0.5,5,9.1,"15",2022-11-16 00:30:00
"13:30",2022-11-16,"USD","Producer Price Index (MoM)(Oct)",0.002,0.86,0.005,0.002,"15",2022-11-16 00:30:00
"13:30",2022-11-16,"USD","Producer Price Index (YoY)(Oct)",0.08,0.78,0.083,0.084,"15",2022-11-16 00:30:00
"13:30",2022-11-16,"USD","Producer Price Index ex Food & Energy (MoM)(Oct)",0,3.92,0.004,0.002,"15",2022-11-16 00:30:00
"13:30",2022-11-16,"USD","Producer Price Index ex Food & Energy (YoY)(Oct)",0.067,2.91,0.072,0.071,"15",2022-11-16 00:30:00
"13:30",2022-11-16,"CAD","Manufacturing Sales (MoM)(Sep)",0,4.56,0.005,0.019,"15",2022-11-16 00:30:00
"13:30",2022-11-16,"CAD","Wholesale Sales (MoM)(Sep)",0.001,0.67,0.002,0.019,"15",2022-11-16 00:30:00
"13:55",2022-11-16,"USD","Redbook Index (YoY)(Nov 11)",0.068,NA,NA,0.076,"15",2022-11-16 00:55:00
"14:00",2022-11-16,"NZD","GDT Price Index",0.024,0.46,0.005,0.039,"15",2022-11-16 01:00:00
"21:30",2022-11-16,"USD","API Weekly Crude Oil Stock(Nov 11)",583500000,NA,NA,561800000,"15",2022-11-16 08:30:00
"23:30",2022-11-16,"AUD","Westpac Leading Index (MoM)(Oct)",5e-04,NA,NA,7e-04,"15",2022-11-16 10:30:00
"23:50",2022-11-16,"JPY","Machinery Orders (MoM)(Sep)",0.046,0.94,0.007,0.058,"15",2022-11-16 10:50:00
"23:50",2022-11-16,"JPY","Machinery Orders (YoY)(Sep)",0.029,0.76,0.074,0.097,"15",2022-11-16 10:50:00
"00:30",2022-11-16,"AUD","Wage Price Index (QoQ)(Q3)",0.01,0.98,0.009,0.008,"16",2022-11-16 11:30:00
"00:30",2022-11-16,"AUD","Wage Price Index (YoY)(Q3)",0.031,1.58,0.03,0.026,"16",2022-11-16 11:30:00
"01:30",2022-11-16,"CNY","House Price Index (Oct)",0.016,NA,NA,0.015,"16",2022-11-16 12:30:00
"04:30",2022-11-16,"JPY","Tertiary Industry Index (MoM)(Sep)",0.004,0.79,0.001,0.007,"16",2022-11-16 15:30:00
"07:00",2022-11-16,"GBP","Consumer Price Index (MoM)(Oct)",0.02,3.06,0.017,0.005,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Consumer Price Index (YoY)(Oct)",0.111,2.04,0.107,0.101,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Core Consumer Price Index (YoY)(Oct)",0.065,0.74,0.064,0.065,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","PPI Core Output (MoM) n.s.a(Oct)",0.005,0.99,0.013,0.008,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","PPI Core Output (YoY) n.s.a (Oct)",0.133,0.73,0.14,0.144,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Producer Price Index - Input (MoM) n.s.a(Oct)",0.006,0.35,0.003,0.009,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Producer Price Index - Input (YoY) n.s.a(Oct)",0.192,0.71,0.18,0.208,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Producer Price Index - Output (MoM) n.s.a(Oct)",0.003,0.34,0.005,0.003,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Producer Price Index - Output (YoY) n.s.a(Oct)",0.148,0.24,0.146,0.163,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Retail Price Index (MoM)(Oct)",0.025,5.16,0.018,0.007,"16",2022-11-16 18:00:00
"07:00",2022-11-16,"GBP","Retail Price Index (YoY)(Oct)",0.142,4.01,0.135,0.126,"16",2022-11-16 18:00:00
"09:00",2022-11-16,"EUR","Consumer Price Index (EU Norm) (MoM)(Oct)",0.038,0.2,0.04,0.04,"16",2022-11-16 20:00:00
"09:00",2022-11-16,"EUR","Consumer Price Index (EU Norm) (YoY)(Oct)",0.126,0.18,0.128,0.128,"16",2022-11-16 20:00:00
"09:00",2022-11-16,"EUR","Consumer Price Index (MoM)(Oct)",0.034,0.11,0.035,0.035,"16",2022-11-16 20:00:00
"09:00",2022-11-16,"EUR","Consumer Price Index (YoY)(Oct)",0.118,0.11,0.119,0.119,"16",2022-11-16 20:00:00
"09:30",2022-11-16,"GBP","DCLG House Price Index (YoY)(Sep)",0.095,1.51,0.145,0.131,"16",2022-11-16 20:30:00
"12:00",2022-11-16,"USD","MBA Mortgage Applications(Nov 11)",0.027,NA,NA,0.001,"16",2022-11-16 23:00:00
"13:15",2022-11-17,"CAD","Housing Starts s.a (YoY)(Oct)",267100,0.2,270000,298800,"16",2022-11-17 00:15:00
"13:30",2022-11-17,"USD","Export Price Index (MoM)(Oct)",0.003,0.08,0.004,0.015,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"USD","Export Price Index (YoY)(Oct)",0.069,0.27,0.075,0.095,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"USD","Import Price Index (MoM)(Oct)",0.002,0.73,0.004,0.011,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"USD","Import Price Index (YoY)(Oct)",0.042,0.28,0.044,0.06,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"USD","Retail Sales (MoM)(Oct)",0.013,1.05,0.01,0,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"USD","Retail Sales Control Group(Oct)",0.007,1.01,0.003,0.006,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"USD","Retail Sales ex Autos (MoM)(Oct)",0.013,2.46,0.004,0.001,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"CAD","BoC Consumer Price Index Core (MoM)(Oct)",0.004,1.08,0.007,0.004,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"CAD","BoC Consumer Price Index Core (YoY)(Oct)",0.058,1.29,0.063,0.06,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"CAD","Consumer Price Index - Core (MoM)(Oct)",0.002,NA,NA,0.004,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"CAD","Consumer Price Index (MoM)(Oct)",0.007,0,0.007,0.001,"16",2022-11-17 00:30:00
"13:30",2022-11-17,"CAD","Consumer Price Index (YoY)(Oct)",0.069,0,0.069,0.069,"16",2022-11-17 00:30:00
"14:15",2022-11-17,"USD","Capacity Utilization(Oct)",0.799,1.51,0.804,0.801,"16",2022-11-17 01:15:00
"14:15",2022-11-17,"USD","Industrial Production (MoM)(Oct)",0.001,1.07,0.002,0.001,"16",2022-11-17 01:15:00
"15:00",2022-11-17,"USD","Business Inventories(Sep)",0.004,0.75,0.005,0.009,"16",2022-11-17 02:00:00
"15:00",2022-11-17,"USD","NAHB Housing Market Index(Nov)",33,0.94,36,38,"16",2022-11-17 02:00:00
"15:30",2022-11-17,"USD","EIA Crude Oil Stocks Change(Nov 11)",5400000,1.17,4400000,392500000,"16",2022-11-17 02:30:00
"18:00",2022-11-17,"USD","20-Year Bond Auction",0.04072,NA,NA,0.04395,"16",2022-11-17 05:00:00
"21:00",2022-11-17,"USD","Net Long-Term TIC Flows(Sep)",1.18e+11,NA,NA,1.983e+11,"16",2022-11-17 08:00:00
"21:00",2022-11-17,"USD","Total Net TIC Flows(Sep)",3.09e+10,NA,NA,2.772e+11,"16",2022-11-17 08:00:00
"21:45",2022-11-17,"NZD","Producer Price Index - Input (QoQ)(Q3)",0.008,1.67,0.029,0.031,"16",2022-11-17 08:45:00
"21:45",2022-11-17,"NZD","Producer Price Index - Output (QoQ)(Q3)",0.016,0.89,0.027,0.024,"16",2022-11-17 08:45:00
"23:50",2022-11-17,"JPY","Adjusted Merchandise Trade Balance(Oct)",2,NA,NA,2,"16",2022-11-17 10:50:00
"23:50",2022-11-17,"JPY","Exports (YoY)(Oct)",0.253,2.09,0.281,0.289,"16",2022-11-17 10:50:00
"23:50",2022-11-17,"JPY","Foreign Bond Investment(Nov 11)",1.239e+11,NA,NA,5.745e+11,"16",2022-11-17 10:50:00
"23:50",2022-11-17,"JPY","Foreign Investment in Japan Stocks(Nov 11)",5.566e+11,NA,NA,3.337e+11,"16",2022-11-17 10:50:00
"23:50",2022-11-17,"JPY","Imports (YoY)(Oct)",0.535,2.12,0.497,0.457,"16",2022-11-17 10:50:00
"23:50",2022-11-17,"JPY","Merchandise Trade Balance Total(Oct)",2,NA,NA,2,"16",2022-11-17 10:50:00
"00:30",2022-11-17,"AUD","Employment Change s.a.(Oct)",32200,0.38,15000,900,"17",2022-11-17 11:30:00
"00:30",2022-11-17,"AUD","Full-Time Employment(Oct)",47100,NA,NA,10900,"17",2022-11-17 11:30:00
"00:30",2022-11-17,"AUD","Part-Time Employment(Oct)",14900,NA,NA,12400,"17",2022-11-17 11:30:00
"00:30",2022-11-17,"AUD","Participation Rate(Oct)",0.665,0.44,0.666,0.665,"17",2022-11-17 11:30:00
"00:30",2022-11-17,"AUD","Unemployment Rate s.a.(Oct)",0.034,1.34,0.036,0.035,"17",2022-11-17 11:30:00
"07:00",2022-11-17,"CNY","FDI - Foreign Direct Investment (YTD) (YoY)(Oct)",0.144,NA,NA,0.156,"17",2022-11-17 18:00:00
"07:00",2022-11-17,"CHF","Exports (MoM)(Oct)",24,NA,NA,24,"17",2022-11-17 18:00:00
"07:00",2022-11-17,"CHF","Imports (MoM)(Oct)",19,NA,NA,20,"17",2022-11-17 18:00:00
"07:00",2022-11-17,"CHF","Trade Balance(Oct)",4,0.45,3,4,"17",2022-11-17 18:00:00
"09:00",2022-11-17,"EUR","Global Trade Balance(Sep)",1.023e+11,NA,NA,1.746e+11,"17",2022-11-17 20:00:00
"09:00",2022-11-17,"EUR","Trade Balance EU(Sep)",6.454e+11,NA,7.119e+11,9.508e+11,"17",2022-11-17 20:00:00
"09:40",2022-11-17,"EUR","3-y Bond Auction",0.0235,NA,NA,0.02663,"17",2022-11-17 20:40:00
"10:00",2022-11-17,"EUR","Construction Output  s.a (MoM)(Sep)",0.001,0,0.001,0.01,"17",2022-11-17 21:00:00
"10:00",2022-11-17,"EUR","Construction Output w.d.a (YoY)(Sep)",0.01,0.16,0.03,0.02,"17",2022-11-17 21:00:00
"10:00",2022-11-17,"EUR","Core Harmonized Index of Consumer Prices (MoM)(Oct)",0.006,0,0.006,0.006,"17",2022-11-17 21:00:00
"10:00",2022-11-17,"EUR","Core Harmonized Index of Consumer Prices (YoY)(Oct)",0.05,0,0.05,0.05,"17",2022-11-17 21:00:00
"10:00",2022-11-17,"EUR","Harmonized Index of Consumer Prices (MoM)(Oct)",0.015,0,0.015,0.015,"17",2022-11-17 21:00:00
"10:00",2022-11-17,"EUR","Harmonized Index of Consumer Prices (YoY)(Oct)",0.106,0.46,0.107,0.107,"17",2022-11-17 21:00:00
"13:30",2022-11-18,"USD","Building Permits (MoM)(Oct)",152600000,0.23,151200000,156400000,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Building Permits Change(Oct)",0.024,NA,NA,0.014,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Continuing Jobless Claims(Nov 4)",150700000,0.41,1500000,149400000,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Housing Starts (MoM)(Oct)",142500000,0.16,14100000,148800000,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Housing Starts Change(Oct)",0.042,NA,NA,0.013,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Initial Jobless Claims(Nov 11)",222000,0.41,225000,226000,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Initial Jobless Claims 4-week average(Nov 11)",221000,NA,NA,21900,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"USD","Philadelphia Fed Manufacturing Survey(Nov)",19.4,1.49,6.2,8.7,"17",2022-11-18 00:30:00
"13:30",2022-11-18,"CAD","Employment Insurance Beneficiaries Change (MoM)(Sep)",0.056,NA,NA,0.041,"17",2022-11-18 00:30:00
"15:30",2022-11-18,"USD","EIA Natural Gas Storage Change(Nov 11)",6.4e+10,0.16,6.3e+10,7.9e+10,"17",2022-11-18 02:30:00
